Type,Energimærke,Ejerudgift,Boligydelse,Anvendelse,Boligtype,Enhedsareal,Beboelsesareal,Værelser,Antal toiletter,Badeforhold,Antal badeværelser,Køkkenforhold,Energikode,Toiletforhold,Bygningsnummer,Ydervæg,Anvendelse,Tag,Etager,Carport,Seneste ombygning,Udhus,Boligstørrelse (BBR),Objekt status,"Boligstørrelse, tinglyst:",Afvigende etager,Boligstørrelse,Boligenhed med eget køkken,Varmeinstallation,Boligenhed uden eget køkken,Matrikelnummer,Kommunal ejerlav navn,Grundstørrelse,Lands ejerlav kode,Vejareal,Lands ejerlav navn,Primær matrikel,Ejendomsnummer,Kommunal ejerlav kode
Ejerlejlighed,A15,2466,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),60,60,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tagpap med lille hældning,9,0,0,0,29122,Byggesag,545,Bygningen har ikke afvigende etager,3961,268,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1493b,UDENBYS VESTER K,0,2000174,0,"UDENBYS VESTER KVARTER, KØBENHAVN",J,41902,-
Ejerlejlighed,C,3241,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),70,70,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,5,0,0,0,10120,Bygning - stamdata,0,Bygningen har ikke afvigende etager,2024,130,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Rækkehus,B,6045,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),168,168,6,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tagpap med stor hældning,3,0,0,0,168,Bygning - stamdata,0,Bygningen har afvigende etager,80,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,7lx,HJORTESPRING,194,14152,0,HJORTESPRING,J,17202,-
Villa,B,2565,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),167,167,4,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,2004,0,120,Bygning - stamdata,0,Bygningen har ikke afvigende etager,120,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,844,HERNING BYGRUNDE,610,2007051,0,HERNING BYGRUNDE,J,115355,-
Villa,C,3420,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),178,178,6,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,1990,0,178,Bygning - stamdata,0,Bygningen har ikke afvigende etager,178,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,1an,"HØRRET BY, MÅRSL",800,1030552,0,"HØRRET BY, MÅRSLET",J,263937,-
Villa,D,4290,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),133,133,4,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,0,0,133,Bygning - stamdata,0,Bygningen har ikke afvigende etager,133,1,"Elovne, elpaneler",0,15ay,"BALLERUP BY, BAL",700,20151,0,"BALLERUP BY, BALLERUP",J,35132,-
Ejerlejlighed,A20,3847,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),103,103,4,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,2,Mursten,Tagpap med lille hældning,9,0,0,0,2550,Byggesag,146,Bygningen har afvigende etager,288,25,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Villa,E,4744,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),130,130,5,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1958,0,85,Bygning - stamdata,0,Bygningen har ikke afvigende etager,85,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,8g,AALBORG LADEGÅRD,788,610451,0,"AALBORG LADEGÅRD, HASSERIS",J,174680,-
Villa,D,3265,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),125,125,5,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,40,0,0,165,Bygning - stamdata,0,Bygningen har ikke afvigende etager,165,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,299aø,"VEJLBY BY, VEJLB",600,1020951,0,"VEJLBY BY, VEJLBY",J,864973,-
Ejerlejlighed,D,2932,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),139,139,5,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,2,0,0,0,191,Bygning - stamdata,0,Bygningen har afvigende etager,99,2,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),751,,,,,,,,,
Fritidshus,-,3105,,Sommerhus.,Sommer-/fritidsbolig,51,51,3,1,Hverken badeværelse eller adgang til badeværelse,0,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Træ,Tagpap med stor hældning,1,0,0,0,51,Bygning - stamdata,0,Bygningen har ikke afvigende etager,51,0,"Ovne (kakkelovne, kamin, brændeovne o.l.)",0,16cæ,"ØSTERLAVET, MALL",1745,1030658,0,"ØSTERLAVET, MALLING",J,337345,-
Ejerlejlighed,D,3037,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),70,70,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,5,0,0,0,670,Bygning - stamdata,0,Bygningen har ikke afvigende etager,134,10,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),147,,,,,,,,,
Helårsgrund,-,3861,,Enhed til vandforsyning,Andet  (bl.a. institutioner og erhverv),152,0,1,0,Hverken badeværelse eller adgang til badeværelse,0,Ingen fast kogeinstallation,400 V el fra værk,Intet vandskyllende toilet,2,Betonelementer,Andet materiale,1,0,0,0,152,Bygning - stamdata,152,Bygningen har ikke afvigende etager,152,0,Ingen varmeinstallation,0,340,"HARESKOV BY, VÆR",1182,20953,0,"HARESKOV BY, VÆRLØSE",J,3866,-
Ejerlejlighed,A15,2581,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),60,60,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tagpap med lille hældning,9,0,0,0,29122,Byggesag,545,Bygningen har ikke afvigende etager,3961,268,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1493b,UDENBYS VESTER K,0,2000174,0,"UDENBYS VESTER KVARTER, KØBENHAVN",J,41902,-
Villa,D,3810,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),177,177,6,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,1994,27,194,Bygning - stamdata,0,Bygningen har ikke afvigende etager,194,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1ca,"KALLERUP GDE., H",986,21953,0,"KALLERUP GDE., HEDEHUSENE",J,91757,-
Ejerlejlighed,D,3804,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus","Enkeltværelse (boligenhed med fast kogeinstallation, fælles køkken eller intet køkken).",67,67,3,1,Badeværelse i enheden,1,Fast kogeinstallation i værelse eller på gang,-,Vandskyllende toilet i enheden,1,Mursten,Tagpap med lille hældning,5,0,0,0,1409,Bygning - stamdata,0,Bygningen har afvigende etager,288,19,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Villa,D,4760,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),125,125,5,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,77,Bygning - stamdata,0,Bygningen har ikke afvigende etager,77,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,7em,"HVIDOVRE BY, HVI",805,10551,0,"HVIDOVRE BY, HVIDOVRE",J,18947,-
Fritidshus,-,3902,,Sommerhus.,Sommer-/fritidsbolig,300,300,11,4,Badeværelse i enheden,4,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Træ,Betontagsten,1,0,0,0,300,Bygning - stamdata,0,Bygningen har ikke afvigende etager,300,0,"Elovne, elpaneler",0,38q,"DEN SYDLIGE DEL,",2664,1250552,0,"DEN SYDLIGE DEL, HARBOØRE",J,978192,-
Villa,C,4195,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),194,194,6,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,2016,0,134,Bygning - stamdata,0,Bygningen har ikke afvigende etager,134,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,589f,VIBORG MARKJORDE,1261,2005752,0,VIBORG MARKJORDER,J,116708,-
Rækkehus,D,4059,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),113,113,4,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,113,Bygning - stamdata,0,Bygningen har ikke afvigende etager,113,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,17vz,GLADSAXE,259,10252,0,GLADSAXE,N,112136,-
Villa,C,4449,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),123,123,4,3,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,123,Bygning - stamdata,0,Bygningen har ikke afvigende etager,123,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,8hø,"EJBY BY, GLOSTRU",800,20451,0,"EJBY BY, GLOSTRUP",J,3352,-
Rækkehus,C,4029,,"Række-, kæde- og klyngehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),98,98,4,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,55,Bygning - stamdata,0,Bygningen har ikke afvigende etager,55,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,15dx,"LUNDTOFTE BY, LU",269,11951,0,"LUNDTOFTE BY, LUNDTOFTE",J,102674,-
Andelsbolig,D,,5801,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),137,137,5,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,5,0,0,0,5593,Bygning - stamdata,0,Bygningen har afvigende etager,1125,57,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,4343,UDENBYS KLÆDEBO,1617,2000173,0,"UDENBYS KLÆDEBO KVARTER, KØBENHAVN",J,591840,-
Ejerlejlighed,A15,3276,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),90,90,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tagpap med lille hældning,9,0,0,0,29122,Byggesag,545,Bygningen har ikke afvigende etager,3961,268,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1493b,UDENBYS VESTER K,0,2000174,0,"UDENBYS VESTER KVARTER, KØBENHAVN",J,41902,-
Fritidshus,-,3012,,Sommerhus.,Sommer-/fritidsbolig,92,92,2,3,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,3,Bindingsværk,Tegl,1,0,0,0,80,Bygning - stamdata,0,Bygningen har ikke afvigende etager,80,0,"Centralvarme fra eget anlæg, et-kammer fyr",0,1s,"TEGLSTRUP HEGN,",5148,120676,0,"TEGLSTRUP HEGN, TIKØB",J,108594,-
Villa,A10,3529,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),145,145,4,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,145,Bygning - stamdata,0,Bygningen har ikke afvigende etager,145,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,5de,"NIVERØD BY, KARL",565,130463,0,"NIVERØD BY, KARLEBO",J,13749,-
Villa,B,3795,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),160,160,4,2,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tagpap med stor hældning,2,0,0,0,160,Bygning - stamdata,0,Bygningen har afvigende etager,111,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,16ae,"GADEVANG HUSE, N",457,110851,0,"GADEVANG HUSE, NØDEBO",J,129203,-
Ejerlejlighed,F,4067,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),118,118,4,1,Badeværelse i enheden,1,Eget køkken med afløb,230 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tagpap med stor hældning,3,0,1995,0,170,Bygning - stamdata,0,Bygningen har afvigende etager,52,2,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),751,,,,,,,,,
Villa,D,4882,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),152,152,6,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1970,0,106,Bygning - stamdata,0,Bygningen har ikke afvigende etager,106,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,56,"TÅRNBY BY, TÅRNB",722,11658,0,"TÅRNBY BY, TÅRNBY",J,118940,-
Villa,D,5663,,Anden enhed til landbrug mv.,Andet  (bl.a. institutioner og erhverv),222,0,0,0,-,0,-,-,-,4,Mursten,Fibercement herunder asbest,1,0,0,0,150,Bygning - stamdata,222,Bygningen har ikke afvigende etager,150,0,"Centralvarme fra eget anlæg, et-kammer fyr",0,8c,"UGLERUP BY, HØRB",36125,140656,0,"UGLERUP BY, HØRBY",N,8665,-
Ejerlejlighed,A10,3756,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),137,137,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,4,Mursten,Tegl,2,0,0,0,3670,Bygning - stamdata,0,Bygningen har afvigende etager,1845,30,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),159,,,,,,,,,
Villa,D,4506,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),132,132,6,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,132,Bygning - stamdata,0,Bygningen har ikke afvigende etager,132,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,9fy,"KGS. LYNGBY BY,",559,11952,0,"KGS. LYNGBY BY, LUNDTOFTE",J,86911,-
Fritidshus,-,4310,,Sommerhus.,Sommer-/fritidsbolig,218,218,8,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Træ,Betontagsten,1,0,0,0,218,Bygning - stamdata,0,Bygningen har ikke afvigende etager,218,0,Varmepumpe,0,35au,"VANDFLOD BY, OKS",2296,1341153,0,"VANDFLOD BY, OKSBY",J,103769,Der foreligger tilladelse
Villa,B,2922,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),313,313,4,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tagpap med stor hældning,2,0,0,0,344,Bygning - stamdata,0,Bygningen har afvigende etager,300,1,Varmepumpe,0,1hg,"LUNDERGÅRD, SKT.",1403,541058,0,"LUNDERGÅRD, SKT. HANS",J,37579,-
Villa,E,2938,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),156,156,7,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,97,Bygning - stamdata,0,Bygningen har ikke afvigende etager,97,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1sh,KRISTIANSDAL HGD,789,330451,0,"KRISTIANSDAL HGD., DALUM",J,60463,-
Villa,E,6862,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),138,138,5,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1968,0,125,Bygning - stamdata,0,Bygningen har ikke afvigende etager,125,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,4an,"TRØRØD BY, GL. H",1031,13853,0,"TRØRØD BY, GL. HOLTE",J,3437,-
Villa,D,4339,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),125,125,6,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,125,Bygning - stamdata,0,Bygningen har ikke afvigende etager,125,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,2bo,"SKÅDE BY, SKÅDE",1025,1031352,0,"SKÅDE BY, SKÅDE",J,610572,-
Rækkehus,A15,3339,,"Række-, kæde- og klyngehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),126,126,5,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,2,Mursten,Tagpap med lille hældning,2,0,0,0,2746,Bygning - stamdata,0,Bygningen har ikke afvigende etager,1373,21,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),173,,,,,,,,,
Rækkehus,D,3247,,Dobbelthus,Egentlig beboelseslejlighed (boligenhed med eget køkken),128,128,5,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,2,0,0,0,128,Bygning - stamdata,0,Bygningen har ikke afvigende etager,64,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,455,ROSKILDE BYGRUND,260,2000351,0,ROSKILDE BYGRUNDE,J,90974,-
Ejerlejlighed,A15,4327,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),120,120,5,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,3,Mursten,Tagpap med lille hældning,12,0,0,0,5882,Byggesag,0,Bygningen har afvigende etager,824,54,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Fritidshus,-,3359,,Sommerhus.,Sommer-/fritidsbolig,88,88,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Træ,Fibercement herunder asbest,1,0,0,24,112,Bygning - stamdata,0,Bygningen har ikke afvigende etager,112,0,"Elovne, elpaneler",0,4ao,"HORNEBY BY, HORN",1125,120557,0,"HORNEBY BY, HORNBÆK",J,7720,-
Villalejlighed,C,3296,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),119,119,4,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,2,0,0,0,221,Bygning - stamdata,0,Bygningen har ikke afvigende etager,119,2,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,4dæ,VANGEDE,1046,12255,0,VANGEDE,J,217917,-
Ejerlejlighed,D,3795,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),90,90,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Metal,5,0,0,0,1530,Bygning - stamdata,263,Bygningen har ikke afvigende etager,306,20,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Ejerlejlighed,-,3031,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus","Enkeltværelse (boligenhed med fast kogeinstallation, fælles køkken eller intet køkken).",68,68,2,1,Hverken badeværelse eller adgang til badeværelse,0,Ingen fast kogeinstallation,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,4,0,1968,0,1628,Bygning - stamdata,1018,Bygningen har ikke afvigende etager,407,5,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Villa,B,4805,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),281,281,7,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,290,Bygning - stamdata,0,Bygningen har ikke afvigende etager,290,1,Varmepumpe,0,58ae,"MELBY BY, MELBY",1993,100453,0,"MELBY BY, MELBY",J,19758,-
Ejerlejlighed,C,3827,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),112,112,3,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Betonelementer,Tagpap med stor hældning,6,0,0,0,4341,Bygning - stamdata,0,Bygningen har afvigende etager,865,41,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Rækkehus,E,3774,,"Række-, kæde- og klyngehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),92,92,4,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,54,Bygning - stamdata,0,Bygningen har ikke afvigende etager,54,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,3ro,VANGEDE,196,12255,0,VANGEDE,J,179721,-
Villa,A10,4696,,0,Andet  (bl.a. institutioner og erhverv),75,75,2,1,Badeværelse i enheden,1,-,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,115,Bygning - stamdata,0,Bygningen har ikke afvigende etager,115,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,15kv,"RØDOVRE BY, GRØN",761,13051,0,"RØDOVRE BY, GRØNDALSLUND",J,16783,-
Villa,A15,5143,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),368,368,9,3,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Bindingsværk,Tegl,1,0,1958,0,368,Bygning - stamdata,0,Bygningen har ikke afvigende etager,368,1,Varmepumpe,0,4h,"TØRSLEV BY, GERL",3837,70454,0,"TØRSLEV BY, GERLEV",J,7536,-
Ejerlejlighed,A15,5050,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),159,159,5,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,6,Mursten,Levende tage,6,0,0,0,1840,Bygning - stamdata,0,Bygningen har afvigende etager,320,17,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),751,,,,,,,,,
Villa,D,8141,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),131,131,5,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,2002,0,86,Bygning - stamdata,0,Bygningen har ikke afvigende etager,86,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,7ai,"VALLERØD BY, HØR",1573,130354,0,"VALLERØD BY, HØRSHOLM",J,18068,-
Villa,E,3947,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),141,141,4,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Metal,1,0,1971,0,141,Bygning - stamdata,0,Bygningen har ikke afvigende etager,141,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,17cs,"HOLME BY, HOLME",743,1030351,0,"HOLME BY, HOLME",J,112726,-
Villa,B,5683,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),225,225,5,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,1970,0,148,Bygning - stamdata,0,Bygningen har ikke afvigende etager,148,1,Varmepumpe,0,4fb,"LL. VÆRLØSE BY,",1223,20957,0,"LL. VÆRLØSE BY, VÆRLØSE",J,2932,-
Villa,C,6050,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),144,144,3,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,2003,0,221,Bygning - stamdata,0,Bygningen har ikke afvigende etager,221,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,12n,"ERRITSØ BY, ERRI",1438,1160251,0,"ERRITSØ BY, ERRITSØ",J,83479,-
Villa,D,6783,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),183,183,6,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,2,Mursten,Fibercement herunder asbest,1,0,1979,0,103,Bygning - stamdata,0,Bygningen har ikke afvigende etager,103,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,15m,BAGSVÆRD,1379,12751,0,BAGSVÆRD,J,138569,-
Villa,D,6626,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),171,171,5,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,1974,0,171,Bygning - stamdata,0,Bygningen har ikke afvigende etager,171,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,1eh,"HØRSHOLM BY, HØR",1000,130351,0,"HØRSHOLM BY, HØRSHOLM",J,18947,-
Ejerlejlighed,A15,5038,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),121,121,4,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tagpap med lille hældning,9,0,0,0,29122,Byggesag,545,Bygningen har ikke afvigende etager,3961,268,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1493b,UDENBYS VESTER K,0,2000174,0,"UDENBYS VESTER KVARTER, KØBENHAVN",J,41902,-
